line_type,violation_id_raw,violation_type_raw,case_status_raw,project_raw,district_raw,address_raw,parcel_number_raw,assigned_to_raw,opened_date_raw,closed_date_raw,compliance_date_raw,resolved_date_raw,fee_total_raw,violation_code_raw,violation_text_raw,narrative_raw,primary_status_raw,raw_violation_status,chunk_id,source_file
case_header,CODE-2024-00101,Municipal Code,Closed-,,DDRI,"197 S Federal Hwy, Boca 064347290600100","197 S Federal Hwy, Boca 064347290600100",Keith Benoit,01/18/2024,03/12/2024,,,,,,,Closed-,,49,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00103,Municipal Code,Closed-,,DDRI,"600 E Palmetto Park Rd, 064347280304200","600 E Palmetto Park Rd, 064347280304200",Keith Benoit,01/18/2024,02/02/2024,,,,,,,Closed-,,49,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00104,Municipal Code,Closed -,,PT,"5555 N Dixie Hwy, Boc",064347050100401,Therese Smyack,01/18/2024,01/24/2024,,,,,,,Closed -,,49,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00105,Municipal Code,Closed -,,R1D,"640 NW 15Th Ave, Boca 064247240301802","640 NW 15Th Ave, Boca 064247240301802",Derek Corcoran,01/18/2024,02/02/2024,,,,,,,Closed -,,49,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00106,Municipal Code,Closed -,,PT,"5701 N Dixie Hwy, Boca",064347050100300,Therese Smyack,01/18/2024,03/05/2024,,,,,,,Closed -,,49,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00107,Municipal Code,Closed-,,RB1,"6830 N Federal Hwy, Boca 064346321201500","6830 N Federal Hwy, Boca 064346321201500",Therese Smyack,01/18/2024,01/23/2024,,,,,,,Closed-,,49,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00108,Municipal Code Closed - Enforcement Resolved Description: Snipe sign advertising for sports immortal.,Municipal Code Closed - Enforcement Resolved Description: Snipe sign advertising for sports immortal.,Municipal Code Closed - Enforcement Resolved Description: Snipe sign advertising for sports immortal.,RB1,"6830 N Federal Hwy, Boca Raton, FL 33487",064346321201500 40,Therese Smyack,01/18/2024,01/23/2024,,,,,,,Municipal Code Closed - Enforcement Resolved Description: Snipe sign advertising for sports immortal.,,54,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00110,Municipal Code Enforcement Description: Sign,Closed - Resolved on fence advertising boat storage.,Closed - Resolved on fence advertising boat storage.,B4,"7200 N Dixie Hwy, Boca Raton, FL 33487",064346321200500 40,Therese Smyack,01/18/2024,01/22/2024,,,,,,,Closed - Resolved on fence advertising boat storage.,,54,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00111,Municipal Code Enforcement,Closed - Resolved,,PT,,064247360102900 10,Colleen O'Connell-Rodriguez,01/18/2024,06/14/2024,,,,,,,Closed - Resolved,,54,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00112,"Municipal Code Enforcement Closed - Resolved MC 701 NW 13Th St, Boca Raton, FL 33486 064347193000100 00 Description: Per online submitter: ""There is excessive noise coming from this construction site next to my bedroom window. I work from home and I am unable to concentrate. Everyday I finish my shift with a severe headache from this noise. It is unbearable. Please help!!!"" Submitter: Yulema Saiz 825 NW 13th Street Boca Raton FL 33486 SeeclickFix #15899440 created: 01/18/2024 11:51 AM","Municipal Code Enforcement Closed - Resolved MC 701 NW 13Th St, Boca Raton, FL 33486 064347193000100 00 Description: Per online submitter: ""There is excessive noise coming from this construction site next to my bedroom window. I work from home and I am unable to concentrate. Everyday I finish my shift with a severe headache from this noise. It is unbearable. Please help!!!"" Submitter: Yulema Saiz 825 NW 13th Street Boca Raton FL 33486 SeeclickFix #15899440 created: 01/18/2024 11:51 AM","Municipal Code Enforcement Closed - Resolved MC 701 NW 13Th St, Boca Raton, FL 33486 064347193000100 00 Description: Per online submitter: ""There is excessive noise coming from this construction site next to my bedroom window. I work from home and I am unable to concentrate. Everyday I finish my shift with a severe headache from this noise. It is unbearable. Please help!!!"" Submitter: Yulema Saiz 825 NW 13th Street Boca Raton FL 33486 SeeclickFix #15899440 created: 01/18/2024 11:51 AM","Municipal Code Enforcement Closed - Resolved MC 701 NW 13Th St, Boca Raton, FL 33486 064347193000100 00 Description: Per online submitter: ""There is excessive noise coming from this construction site next to my bedroom window. I work from home and I am unable to concentrate. Everyday I finish my shift with a severe headache from this noise. It is unbearable. Please help!!!"" Submitter: Yulema Saiz 825 NW 13th Street Boca Raton FL 33486 SeeclickFix #15899440 created: 01/18/2024 11:51 AM","Municipal Code Enforcement Closed - Resolved MC 701 NW 13Th St, Boca Raton, FL 33486 064347193000100 00 Description: Per online submitter: ""There is excessive noise coming from this construction site next to my bedroom window. I work from home and I am unable to concentrate. Everyday I finish my shift with a severe headache from this noise. It is unbearable. Please help!!!"" Submitter: Yulema Saiz 825 NW 13th Street Boca Raton FL 33486 SeeclickFix #15899440 created: 01/18/2024 11:51 AM","Municipal Code Enforcement Closed - Resolved MC 701 NW 13Th St, Boca Raton, FL 33486 064347193000100 00 Description: Per online submitter: ""There is excessive noise coming from this construction site next to my bedroom window. I work from home and I am unable to concentrate. Everyday I finish my shift with a severe headache from this noise. It is unbearable. Please help!!!"" Submitter: Yulema Saiz 825 NW 13th Street Boca Raton FL 33486 SeeclickFix #15899440 created: 01/18/2024 11:51 AM",Derek Corcoran,01/18/2024,06/27/2024,,,,,,,"Municipal Code Enforcement Closed - Resolved MC 701 NW 13Th St, Boca Raton, FL 33486 064347193000100 00 Description: Per online submitter: ""There is excessive noise coming from this construction site next to my bedroom window. I work from home and I am unable to concentrate. Everyday I finish my shift with a severe headache from this noise. It is unbearable. Please help!!!"" Submitter: Yulema Saiz 825 NW 13th Street Boca Raton FL 33486 SeeclickFix #15899440 created: 01/18/2024 11:51 AM",,54,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00112,"Municipal Code Enforcement Closed - Resolved MC 701 NW 13Th St, Boca Raton, FL 33486 064347193000100 00 Description: Per online submitter: ""There is excessive noise coming from this construction site next to my bedroom window. I work from home and I am unable to concentrate. Everyday I finish my shift with a severe headache from this noise. It is unbearable. Please help!!!"" Submitter: Yulema Saiz 825 NW 13th Street Boca Raton FL 33486 SeeclickFix #15899440 created: 01/18/2024 11:51 AM","Municipal Code Enforcement Closed - Resolved MC 701 NW 13Th St, Boca Raton, FL 33486 064347193000100 00 Description: Per online submitter: ""There is excessive noise coming from this construction site next to my bedroom window. I work from home and I am unable to concentrate. Everyday I finish my shift with a severe headache from this noise. It is unbearable. Please help!!!"" Submitter: Yulema Saiz 825 NW 13th Street Boca Raton FL 33486 SeeclickFix #15899440 created: 01/18/2024 11:51 AM","Municipal Code Enforcement Closed - Resolved MC 701 NW 13Th St, Boca Raton, FL 33486 064347193000100 00 Description: Per online submitter: ""There is excessive noise coming from this construction site next to my bedroom window. I work from home and I am unable to concentrate. Everyday I finish my shift with a severe headache from this noise. It is unbearable. Please help!!!"" Submitter: Yulema Saiz 825 NW 13th Street Boca Raton FL 33486 SeeclickFix #15899440 created: 01/18/2024 11:51 AM","Municipal Code Enforcement Closed - Resolved MC 701 NW 13Th St, Boca Raton, FL 33486 064347193000100 00 Description: Per online submitter: ""There is excessive noise coming from this construction site next to my bedroom window. I work from home and I am unable to concentrate. Everyday I finish my shift with a severe headache from this noise. It is unbearable. Please help!!!"" Submitter: Yulema Saiz 825 NW 13th Street Boca Raton FL 33486 SeeclickFix #15899440 created: 01/18/2024 11:51 AM","Municipal Code Enforcement Closed - Resolved MC 701 NW 13Th St, Boca Raton, FL 33486 064347193000100 00 Description: Per online submitter: ""There is excessive noise coming from this construction site next to my bedroom window. I work from home and I am unable to concentrate. Everyday I finish my shift with a severe headache from this noise. It is unbearable. Please help!!!"" Submitter: Yulema Saiz 825 NW 13th Street Boca Raton FL 33486 SeeclickFix #15899440 created: 01/18/2024 11:51 AM","Municipal Code Enforcement Closed - Resolved MC 701 NW 13Th St, Boca Raton, FL 33486 064347193000100 00 Description: Per online submitter: ""There is excessive noise coming from this construction site next to my bedroom window. I work from home and I am unable to concentrate. Everyday I finish my shift with a severe headache from this noise. It is unbearable. Please help!!!"" Submitter: Yulema Saiz 825 NW 13th Street Boca Raton FL 33486 SeeclickFix #15899440 created: 01/18/2024 11:51 AM",Derek Corcoran,01/18/2024,,,,,,,,"Municipal Code Enforcement Closed - Resolved MC 701 NW 13Th St, Boca Raton, FL 33486 064347193000100 00 Description: Per online submitter: ""There is excessive noise coming from this construction site next to my bedroom window. I work from home and I am unable to concentrate. Everyday I finish my shift with a severe headache from this noise. It is unbearable. Please help!!!"" Submitter: Yulema Saiz 825 NW 13th Street Boca Raton FL 33486 SeeclickFix #15899440 created: 01/18/2024 11:51 AM",,54,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00114,Municipal Code Enforcement,Closed - Resolved,,B4,"1600 N Federal Hwy, Boca Raton, FL 33432",064347170000050 80,Steven Singer,01/18/2024,01/22/2024,,,,,,,Closed - Resolved,,54,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00115,Municipal Code Enforcement,Closed - Resolved,,PT,"5555 N Dixie Hwy, Boca Raton, FL 33487",064347050100401 31,Therese Smyack,01/18/2024,01/22/2024,,,,,,,Closed - Resolved,,54,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00117,Municipal Code Enforcement Description: Targ,Closed - Resolved et Inspection: Banner sign on fence.,Closed - Resolved et Inspection: Banner sign on fence.,B4,"7000 N Dixie Hwy, Boca Raton, FL 33487",064346321200600 20,Therese Smyack,01/18/2024,01/23/2024,,,,,,,Closed - Resolved et Inspection: Banner sign on fence.,,54,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00118,Municipal Code Enforcement SEC. 10-27(2),Closed - Resolved In Violation,01/18/2024,PT 01/30/2024,"5901 N Dixie Hwy, Boca Raton, FL 33487 064347050000010 10 $0.00","5901 N Dixie Hwy, Boca Raton, FL 33487 064347050000010 10 $0.00",Therese Smyack,01/18/2024,05/15/2024,,,,,,,Closed - Resolved In Violation,,54,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00119,Municipal Code Closed - DDRI Enforcement Resolved Description: Routine Patrol: Stop sign located at the corner of S Dixie Hwy and SE 8th ST (West Bound) was tagged with a prohibited sticker. See picture attached to case file.,Municipal Code Closed - DDRI Enforcement Resolved Description: Routine Patrol: Stop sign located at the corner of S Dixie Hwy and SE 8th ST (West Bound) was tagged with a prohibited sticker. See picture attached to case file.,Municipal Code Closed - DDRI Enforcement Resolved Description: Routine Patrol: Stop sign located at the corner of S Dixie Hwy and SE 8th ST (West Bound) was tagged with a prohibited sticker. See picture attached to case file.,Municipal Code Closed - DDRI Enforcement Resolved Description: Routine Patrol: Stop sign located at the corner of S Dixie Hwy and SE 8th ST (West Bound) was tagged with a prohibited sticker. See picture attached to case file.,Municipal Code Closed - DDRI Enforcement Resolved Description: Routine Patrol: Stop sign located at the corner of S Dixie Hwy and SE 8th ST (West Bound) was tagged with a prohibited sticker. See picture attached to case file.,Municipal Code Closed - DDRI Enforcement Resolved Description: Routine Patrol: Stop sign located at the corner of S Dixie Hwy and SE 8th ST (West Bound) was tagged with a prohibited sticker. See picture attached to case file.,Deiner Lobo,01/18/2024,01/18/2024,,,,,,,Municipal Code Closed - DDRI Enforcement Resolved Description: Routine Patrol: Stop sign located at the corner of S Dixie Hwy and SE 8th ST (West Bound) was tagged with a prohibited sticker. See picture attached to case file.,,54,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00120 CODE-2024-00121,"Municipal Code Closed - Enforcement Resolved Description: Routine Patrol: Vehicle was parked and obstructing Municipal Code Closed - Enforcement Resolved Description: No Business tax, no sign permit","Municipal Code Closed - Enforcement Resolved Description: Routine Patrol: Vehicle was parked and obstructing Municipal Code Closed - Enforcement Resolved Description: No Business tax, no sign permit","Municipal Code Closed - Enforcement Resolved Description: Routine Patrol: Vehicle was parked and obstructing Municipal Code Closed - Enforcement Resolved Description: No Business tax, no sign permit","DDRI 75 SE 3Rd St, Boca Raton, FL 33432 the Handicap Access Aisle. B4 1951 N Federal Hwy, Boca Raton, FL 33432","DDRI 75 SE 3Rd St, Boca Raton, FL 33432 the Handicap Access Aisle. B4 1951 N Federal Hwy, Boca Raton, FL 33432",064347291400100 40 064347170900600 90,Deiner Lobo Christopher Sutherland,01/18/2024,01/18/2024,,,,,,,"Municipal Code Closed - Enforcement Resolved Description: Routine Patrol: Vehicle was parked and obstructing Municipal Code Closed - Enforcement Resolved Description: No Business tax, no sign permit",,54,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00120 CODE-2024-00121,"Municipal Code Closed - Enforcement Resolved Description: Routine Patrol: Vehicle was parked and obstructing Municipal Code Closed - Enforcement Resolved Description: No Business tax, no sign permit","Municipal Code Closed - Enforcement Resolved Description: Routine Patrol: Vehicle was parked and obstructing Municipal Code Closed - Enforcement Resolved Description: No Business tax, no sign permit","Municipal Code Closed - Enforcement Resolved Description: Routine Patrol: Vehicle was parked and obstructing Municipal Code Closed - Enforcement Resolved Description: No Business tax, no sign permit","DDRI 75 SE 3Rd St, Boca Raton, FL 33432 the Handicap Access Aisle. B4 1951 N Federal Hwy, Boca Raton, FL 33432","DDRI 75 SE 3Rd St, Boca Raton, FL 33432 the Handicap Access Aisle. B4 1951 N Federal Hwy, Boca Raton, FL 33432",064347291400100 40 064347170900600 90,Deiner Lobo Christopher Sutherland,01/18/2024,01/19/2024,,,,,,,"Municipal Code Closed - Enforcement Resolved Description: Routine Patrol: Vehicle was parked and obstructing Municipal Code Closed - Enforcement Resolved Description: No Business tax, no sign permit",,54,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00122,Municipal Code,Closed -,,R1D,"455 NE 34Th St, Boca",064347080405502,Austin Mann,01/19/2024,02/27/2024,,,,,,,Closed -,,58,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00124,Municipal Code,Closed -,,R1B,"3800 N Federal Hwy, Boca",064347080800300,Steven Singer,01/19/2024,08/26/2024,,,,,,,Closed -,,58,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00125,Municipal Code,Closed -,,R1D,"771 E Boca Raton Rd, Boca 064347200900701","771 E Boca Raton Rd, Boca 064347200900701",Steven Singer,01/19/2024,06/10/2024,,,,,,,Closed -,,58,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00128,Municipal Code,Closed -,,R1D,"700 Apple Tree Ln, Boca",064347301301501,Colleen,01/19/2024,01/22/2024,,,,,,,Closed -,,58,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00130,Municipal Code,Closed -,,R1D,"3501 NW 3Rd Ave, Boca",064347070202402,Deiner Lobo,01/19/2024,01/25/2024,,,,,,,Closed -,,58,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00131,Municipal Code,Closed -,,R1C,"1201 NW 4Th Ave, Boca",064347172801000,Christopher,01/20/2024,01/24/2024,,,,,,,Closed -,,58,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00132,Municipal Code,Closed -,,RB1,2006 NW Executive Center,064247141100200,No User,01/20/2024,01/23/2024,,,,,,,Closed -,,58,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00134,Municipal Code,Closed -,,R1D,"699 Apple Tree Ln, Boca",064347301301503,Colleen,01/21/2024,01/25/2024,,,,,,,Closed -,,58,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00135,Municipal Code,Closed -,,R-3,"7200 NW 2Nd Ave, 0370,",064346322000003,Omari Best,01/21/2024,01/22/2024,,,,,,,Closed -,,58,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00136,Municipal Code,Closed -,,R1G,"171 NE 11Th St, Boca",064347201400102,Derek Corcoran,01/22/2024,02/02/2024,,,,,,,Closed -,,58,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00137,Municipal Code,Closed -,,R1G,"175 NE 11Th St, Boca",064347201400101,Derek Corcoran,01/22/2024,02/02/2024,,,,,,,Closed -,,63,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00138,Municipal Code,Closed-,,R1G,"132 NE 11Th St, Boca",064347201400300,Derek Corcoran,01/22/2024,02/02/2024,,,,,,,Closed-,,63,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00141,Municipal Code,Closed -,,R1G,"164 NE 12Th St, Boca",064347201400100,Derek Corcoran,01/22/2024,03/05/2024,,,,,,,Closed -,,63,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00142,Municipal Code,Closed -,,R1B,"7669 NE Spanish Trail Ct, 064346280400064","7669 NE Spanish Trail Ct, 064346280400064",Therese Smyack,01/22/2024,01/24/2024,,,,,,,Closed -,,63,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00143,Municipal Code,Closed-,,R1D,"5700 NW 22Nd Ave, Boca 064247020200201","5700 NW 22Nd Ave, Boca 064247020200201",William Buckley,01/22/2024,02/13/2024,,,,,,,Closed-,,63,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00145,Municipal Code,Closed-,,R1D,"286 NE 24Th Ct, Boca",064347170401100,Austin Mann,01/22/2024,02/01/2024,,,,,,,Closed-,,63,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00146,Municipal Code,Closed -,,DDRI,"20 N Federal Hwy, Boca 064347290100202","20 N Federal Hwy, Boca 064347290100202",Keith Benoit,01/22/2024,01/25/2024,,,,,,,Closed -,,63,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00147,Municipal Code,Closed -,,R2,"2801 NE 2Nd Ave, Boca",064347170701300,Austin Mann,01/22/2024,02/01/2024,,,,,,,Closed -,,63,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00149,Municipal Code,Closed -,,DDRI,10 E Palmetto Park Rd,064347290200101,Keith Benoit,01/22/2024,04/24/2024,,,,,,,Closed -,,63,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00150,Municipal Code,Closed -,,R1D,"2098 N Conference Dr,",064247230200500,Juan Hernandez,01/22/2024,01/31/2024,,,,,,,Closed -,,68,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00151,Municipal Code,Closed -,,R1D,"640 NW 15Th Ave, Boca 064247240301802","640 NW 15Th Ave, Boca 064247240301802",Derek Corcoran,01/22/2024,03/05/2024,,,,,,,Closed -,,68,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00152,Municipal Code,Closed -,,R1D,"1346 NW 4Th St, Boca",064247240200900,Omari Best,01/22/2024,01/23/2024,,,,,,,Closed -,,68,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00153,Municipal Code,Closed -,,R1D,"669 NW 15Th Ave, Boca 064247240301200","669 NW 15Th Ave, Boca 064247240301200",Omari Best,01/22/2024,01/24/2024,,,,,,,Closed -,,68,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00154,Municipal Code,Closed -,,R1D,"661 Apple Tree Ln, Boca 064347301300101","661 Apple Tree Ln, Boca 064347301300101",Colleen,01/22/2024,01/23/2024,,,,,,,Closed -,,68,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00155,Municipal Code,Closed -,,B4,"1666 N Federal Hwy, Boca 06434717000050","1666 N Federal Hwy, Boca 06434717000050",Omari Best,01/22/2024,01/23/2024,,,,,,,Closed -,,68,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00156,Municipal Code,Closed-,,PL,"5400 N Dixie Hwy, CA,",064347050000052,Therese Smyack,01/22/2024,01/22/2024,,,,,,,Closed-,,68,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00158,Municipal Code,Closed -,,R1D,"4540 N Dixie Hwy, Boca",064347080401500,Therese Smyack,01/22/2024,01/22/2024,,,,,,,Closed -,,68,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00159,Municipal Code,Closed -,,R4,"919 Sweetwater Ln, Boca 06434716140000","919 Sweetwater Ln, Boca 06434716140000",Steven Singer,01/23/2024,02/14/2024,,,,,,,Closed -,,68,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00160,Municipal Code Enforcement,Closed - Resolved,,R1G,,064347201400101 20,Derek Corcoran,01/23/2024,02/02/2024,,,,,,,Closed - Resolved,,73,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00162,Municipal Code,Closed-,,R1A,"1060 Cocoanut Rd, Boca",064347290500300,Colleen,01/23/2024,01/29/2024,,,,,,,Closed-,,73,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00163,Municipal Code,Closed-,,R2,"100 W Hidden Valley Blvd,",064346323700000,William Buckley,01/23/2024,06/25/2024,,,,,,,Closed-,,73,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00165,Municipal Code,Closed -,,R1B,"751 NE 39Th St, Boca",064347081200210,Steven Singer,01/23/2024,02/05/2024,,,,,,,Closed -,,73,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
