line_type,violation_id_raw,violation_type_raw,case_status_raw,project_raw,district_raw,address_raw,parcel_number_raw,assigned_to_raw,opened_date_raw,closed_date_raw,compliance_date_raw,resolved_date_raw,fee_total_raw,violation_code_raw,violation_text_raw,narrative_raw,primary_status_raw,raw_violation_status,chunk_id,source_file
case_header,CODE-2024-00166,Municipal Code,Closed -,,R4,"1000 Spanish River Rd,",064347295900100,Omari Best,01/23/2024,01/24/2024,,,,,,,Closed -,,73,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00166,,,,,"1000 Spanish River Rd,",064347295900100,Omari Best,01/23/2024,01/24/2024,,,,,,Inspection revealed: door was repaired. case closed.,Closed -,,73,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00168,Municipal Code,Closed -,,DDRI,"45 S Federal Hwy, Boca",064347291100100,Omari Best,01/23/2024,03/20/2024,,,,,,,Closed -,,73,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00168,,,,,"45 S Federal Hwy, Boca",064347291100100,Omari Best,01/23/2024,03/20/2024,,,,SEC. 19,-62,,Closed -,In Violation,73,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00168,,,,,"45 S Federal Hwy, Boca",064347291100100,Omari Best,01/23/2024,03/20/2024,,,,Description:,Inspection revealed: Permit # 22_00008037 was closed out case closed.,,Closed -,Description: Inspection revealed: Permit # 22_00008037 was closed out case closed.,73,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00171,Municipal Code,Closed -,,DDRI,"171 W Camino Real, Boca",064347300300900,Keith Benoit,01/24/2024,01/26/2024,,,,,,,Closed -,,73,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00171,,,,,"171 W Camino Real, Boca",064347300300900,Keith Benoit,01/24/2024,01/26/2024,,,,Description:,Complainant reports trash overflowing around the park bench near the Valero station and 2) the dumpster on the west,,Closed -,Description: Complainant reports trash overflowing around the park bench near the Valero station and 2) the dumpster on the west,73,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00172,Municipal Code,Closed -,,R1D,"298 NE 8Th St, Boca Raton,",064347201801700,Steven Singer,01/24/2024,02/14/2024,,,,,,,Closed -,,73,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00172,,,,,"298 NE 8Th St, Boca Raton,",064347201801700,Steven Singer,01/24/2024,02/14/2024,,,,,,Five vehicles parked on grass of vacant lot. Warning notices left on each. I met developer Dave Gavin at property. He,Closed -,,73,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00173,Municipal Code,Closed -,,R1B,"6500 NE 7Th Ave, Boca",064347040400300,Therese Smyack,01/24/2024,01/30/2024,,,,,,,Closed -,,73,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00173,,,,,"6500 NE 7Th Ave, Boca",064347040400300,Therese Smyack,01/24/2024,01/30/2024,,,,,,Trailered Wave Runner on drive.,Closed -,,73,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00174,Municipal Code,Closed -,,RB1,"2301 N Federal Hwy, Boca",064347171000701,Austin Mann,01/24/2024,01/26/2024,,,,,,,Closed -,,73,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00174,,,,,"2301 N Federal Hwy, Boca",064347171000701,Austin Mann,01/24/2024,01/26/2024,,,,,,Routine Patrol: Observed a scarp metal construction/demo waste container from Federal Hwy.,Closed -,,73,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00175,Municipal Code,Closed -,,R1E,"201 Ipswich St, Boca",064347050200603,Therese Smyack,01/24/2024,02/08/2024,,,,,,,Closed -,,73,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00175,,,,,"201 Ipswich St, Boca",064347050200603,Therese Smyack,01/24/2024,02/08/2024,,,,,,Household appliance on porch.,Closed -,,73,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00176,Municipal Code,Closed-,,R1E,,064347050201200,Therese Smyack,01/24/2024,02/06/2024,,,,,,,Closed-,,73,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00176,,,,,,064347050201200,Therese Smyack,01/24/2024,02/06/2024,,,,Description:,Routine patrol: Veg on Federal side of parcels is excessive. Photo's captured. 5 parcels on Federal and Dixie just south of Tuscanny Village.,,Closed-,Description: Routine patrol: Veg on Federal side of parcels is excessive. Photo's captured. 5 parcels on Federal and Dixie just south of Tuscanny Village.,73,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,,,,,,,,,,,,,,SEC. 19,-62,,,In Violation,78,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,,,,,,,,,,,,,,,,Routine patrol: water heater observed placed on grassy area just west of drive. New driveway permit issued. No water heater permit located.,,,78,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00178,Municipal Code Enforcement,Closed - Resolved,,R1B,"772 Glouchester St, Boca Raton, FL 33487","772 Glouchester St, Boca Raton, FL 33487",Therese Smyack,01/24/2024,01/30/2024,R1B,"772 Glouchester St, Boca Raton, FL 33487","772 Glouchester St, Boca Raton, FL 33487",,,,Closed - Resolved,,78,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00178,,,,,"772 Glouchester St, Boca Raton, FL 33487","772 Glouchester St, Boca Raton, FL 33487",Therese Smyack,01/24/2024,01/30/2024,R1B,"772 Glouchester St, Boca Raton, FL 33487","772 Glouchester St, Boca Raton, FL 33487",,,Debris is scattered throughout the construction site and there is no barrier preventing it from going out into the street. Complainant had three nails in one of her tires.,Closed - Resolved,,78,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00179,Municipal Code,Closed -,,DDRI,,,Deiner Lobo,01/24/2024,01/24/2024,DDRI,,,,,,Closed -,,78,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00179,,,,,,,Deiner Lobo,01/24/2024,01/24/2024,DDRI,,,Enforcement,Resolved Description: Routine Patrol: Vehicle parked in the parking for disabled only. No handicap placard displayed at 102 NE 2nd ST Parking lot.,,Closed -,Enforcement Resolved Description: Routine Patrol: Vehicle parked in the parking for disabled only. No handicap placard displayed at 102 NE 2nd ST Parking lot.,78,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00180,Municipal Code Enforcement,Closed - Resolved,,DDRI,,,Deiner Lobo,01/24/2024,01/24/2024,DDRI,,,,,,Closed - Resolved,,78,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00180,,,,,,,Deiner Lobo,01/24/2024,01/24/2024,DDRI,,,Description:,Routine Patrol: Vehicle parked on the sidewalk on the rear of 71 E Palmetto Park Rd.,,Closed - Resolved,Description: Routine Patrol: Vehicle parked on the sidewalk on the rear of 71 E Palmetto Park Rd.,78,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00181,Municipal Code,Closed -,,DDRI,,,Deiner Lobo,01/24/2024,01/24/2024,DDRI,,,,,,Closed -,,78,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00181,,,,,,,Deiner Lobo,01/24/2024,01/24/2024,DDRI,,,Description:,Routine Patrol: Vehicle parked facing the wrong way (Eastbound facing Westbound) at parking space # 7288 - SE 4th ST.,,Closed -,Description: Routine Patrol: Vehicle parked facing the wrong way (Eastbound facing Westbound) at parking space # 7288 - SE 4th ST.,78,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00182,Municipal Code,Closed -,,R1D,"1492 SW 13Th Dr, Boca","1492 SW 13Th Dr, Boca",Colleen,01/24/2024,02/11/2024,R1D,"1492 SW 13Th Dr, Boca","1492 SW 13Th Dr, Boca",,,,Closed -,,78,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00182,,,,,"1492 SW 13Th Dr, Boca","1492 SW 13Th Dr, Boca",Colleen,01/24/2024,02/11/2024,R1D,"1492 SW 13Th Dr, Boca","1492 SW 13Th Dr, Boca",Description:,FILTHY POOL. COMPLAINANT GIVES PERMISSION TO ACCESS VIEWING FROM HIS BACKYARD. PLEASE CALL GUILLERMO POLOMA (561) 445-1782,,Closed -,Description: FILTHY POOL. COMPLAINANT GIVES PERMISSION TO ACCESS VIEWING FROM HIS BACKYARD. PLEASE CALL GUILLERMO POLOMA (561) 445-1782,78,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00183,Municipal Code,Closed -,,DDRI,,,Deiner Lobo,01/24/2024,01/24/2024,DDRI,,,,,,Closed -,,78,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00183,,,,,,,Deiner Lobo,01/24/2024,01/24/2024,DDRI,,,Description:,Routine Patrol: Vehicle parked on parking for disabled only - No handicap placard displayed at space # 7106. SE 1st Ave.,,Closed -,Description: Routine Patrol: Vehicle parked on parking for disabled only - No handicap placard displayed at space # 7106. SE 1st Ave.,78,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00184,Municipal Code,Closed -,,DDRI,"855 S Federal Hwy, Boca","855 S Federal Hwy, Boca",Keith Benoit,01/24/2024,02/06/2024,DDRI,"855 S Federal Hwy, Boca","855 S Federal Hwy, Boca",,,,Closed -,,78,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00184,,,,,"855 S Federal Hwy, Boca","855 S Federal Hwy, Boca",Keith Benoit,01/24/2024,02/06/2024,DDRI,"855 S Federal Hwy, Boca","855 S Federal Hwy, Boca",,,Caller works in the office building. Had a scare in the elevator and thought it was going to drop to the ground. Please inspect.,Closed -,,78,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00185,Municipal Code,Closed -,,DDRI,,,Deiner Lobo,01/24/2024,01/24/2024,DDRI,,,,,,Closed -,,78,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00185,,,,,,,Deiner Lobo,01/24/2024,01/24/2024,DDRI,,,Description:,Routine Patrol: Utility box located on the NE corner of 302 Plaza Real was tagged with prohibited sticker sign.,,Closed -,Description: Routine Patrol: Utility box located on the NE corner of 302 Plaza Real was tagged with prohibited sticker sign.,78,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00186,Municipal Code Enforcement,Closed - Resolved,,RB1,"6501 N Federal Hwy, 1, Boca Raton, FL 33487","6501 N Federal Hwy, 1, Boca Raton, FL 33487",Therese Smyack,01/24/2024,02/26/2024,RB1,"6501 N Federal Hwy, 1, Boca Raton, FL 33487","6501 N Federal Hwy, 1, Boca Raton, FL 33487",,,,Closed - Resolved,,78,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00186,,,,,"6501 N Federal Hwy, 1, Boca Raton, FL 33487","6501 N Federal Hwy, 1, Boca Raton, FL 33487",Therese Smyack,01/24/2024,02/26/2024,RB1,"6501 N Federal Hwy, 1, Boca Raton, FL 33487","6501 N Federal Hwy, 1, Boca Raton, FL 33487",SEC. 2,-130 - SEC 302.2.1(L) LANDSCAPING,,Closed - Resolved,In Violation,78,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,,,,,,,,,,,,,,,,Inspection revealed: Property in compliance.,,,85,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00196,Municipal Code Enforcement IPMC 302.1 - SANITATION. ALL EXTERIOR,Closed - Resolved Resolved,02/12/2024,RB1 02/20/2024,"561 NE 47Th St, Boca Raton, FL 33431 03/21/2024",064347082300056 10 $0.00,Austin Mann,01/25/2024,03/21/2024,,,,,,,Closed - Resolved Resolved,,95,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00196,,,,,"561 NE 47Th St, Boca Raton, FL 33431 03/21/2024",064347082300056 10 $0.00,Austin Mann,01/25/2024,03/21/2024,,,,,PROPERTY SEC. 10-118(1),,Closed - Resolved Resolved,Resolved,95,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00196,,,,,"561 NE 47Th St, Boca Raton, FL 33431 03/21/2024",064347082300056 10 $0.00,Austin Mann,01/25/2024,03/21/2024,,,,SEC. 28,-1507(2),,Closed - Resolved Resolved,Resolved,95,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00196,,,,,"561 NE 47Th St, Boca Raton, FL 33431 03/21/2024",064347082300056 10 $0.00,Austin Mann,01/25/2024,03/21/2024,,,,Description:,"Trailer full of trash parked in front yard, 12"" high grass, broken tiles and car parts strewn all over.",,Closed - Resolved Resolved,"Description: Trailer full of trash parked in front yard, 12"" high grass, broken tiles and car parts strewn all over.",95,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00197,Municipal Code,Closed -,,R1D,"640 NW 15Th Ave, Boca 064247240301802","640 NW 15Th Ave, Boca 064247240301802",Deiner Lobo,01/25/2024,01/31/2024,,,,,,,Closed -,,95,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00197,,,,,"640 NW 15Th Ave, Boca 064247240301802","640 NW 15Th Ave, Boca 064247240301802",Deiner Lobo,01/25/2024,01/31/2024,,,,,,"Per online submitter: ""This neighbor has an unkept yard and does zero lawn maintenance or pest control. We saw rats",Closed -,,95,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00197,,,,,"640 NW 15Th Ave, Boca 064247240301802","640 NW 15Th Ave, Boca 064247240301802",Deiner Lobo,01/25/2024,01/31/2024,,,,Submitter:,richard brownlee 584 northwest 15th court SeeClickfix #15939103 created: 01/25/2024 11:38 AM,,Closed -,Submitter: richard brownlee 584 northwest 15th court SeeClickfix #15939103 created: 01/25/2024 11:38 AM,95,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00198,Municipal Code,Closed -,,R1D,"1537 NW 8Th St, Boca",064247240702001,Derek Corcoran,01/25/2024,02/02/2024,,,,,,,Closed -,,95,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00198,,,,,"1537 NW 8Th St, Boca",064247240702001,Derek Corcoran,01/25/2024,02/02/2024,,,,,,"Per online submitter: ""Boat is being stored in the driveway.""",Closed -,,95,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00198,,,,,"1537 NW 8Th St, Boca",064247240702001,Derek Corcoran,01/25/2024,02/02/2024,,,,Submitter:,richard Brownlee 584 northwest 15th court SeeClickFix Concern #15939295 created: 01/25/2024 11:57 AM,,Closed -,Submitter: richard Brownlee 584 northwest 15th court SeeClickFix Concern #15939295 created: 01/25/2024 11:57 AM,95,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00199,Municipal Code,Closed -,,R1D,"669 NW 15Th Ave, Boca 064247240301200","669 NW 15Th Ave, Boca 064247240301200",Derek Corcoran,01/25/2024,03/05/2024,,,,,,,Closed -,,95,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00199,,,,,"669 NW 15Th Ave, Boca 064247240301200","669 NW 15Th Ave, Boca 064247240301200",Derek Corcoran,01/25/2024,03/05/2024,,,,,,"Per online submitter: ""This neighbor has been permanently storing their garbage can in their front driveway.""",Closed -,,95,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00199,,,,,"669 NW 15Th Ave, Boca 064247240301200","669 NW 15Th Ave, Boca 064247240301200",Derek Corcoran,01/25/2024,03/05/2024,,,,Submitter:,richard brownlee 584 northwest 15th court SeeClickfix #15939115 Concern created: 01/25/2024 11:40 AM,,Closed -,Submitter: richard brownlee 584 northwest 15th court SeeClickfix #15939115 Concern created: 01/25/2024 11:40 AM,95,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00200,Municipal Code,Closed -,,R1A,"1000 Spanish River Rd, 2F, 064347295900200","1000 Spanish River Rd, 2F, 064347295900200",Omari Best,01/25/2024,02/05/2024,,,,,,,Closed -,,95,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00200,,,,,"1000 Spanish River Rd, 2F, 064347295900200","1000 Spanish River Rd, 2F, 064347295900200",Omari Best,01/25/2024,02/05/2024,,,,,,Inspection revealed: Property in compliance case closed,Closed -,,95,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00201,Municipal Code,Closed -,,R1B,"3699 NE 6Th Dr, Boca",064347080600101,Steven Singer,01/25/2024,02/08/2024,,,,,,,Closed -,,95,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00201,,,,,"3699 NE 6Th Dr, Boca",064347080600101,Steven Singer,01/25/2024,02/08/2024,,,,,,Fallen tree branches blocking sidewalk. Picture taken. Will notify owner.,Closed -,,95,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00202,Municipal Code,Closed -,,R3C,"1799 NW 2Nd Ave, Boda",064347172801601,Austin Mann,01/25/2024,03/11/2024,,,,,,,Closed -,,95,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00202,,,,,"1799 NW 2Nd Ave, Boda",064347172801601,Austin Mann,01/25/2024,03/11/2024,,,,,,"Observed a ""Now Open"" temporary sign hanging in front of business.",Closed -,,95,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00203,Municipal Code,Closed -,,R1E,"325 Jeffery St, Boca Raton, 064347050200503","325 Jeffery St, Boca Raton, 064347050200503",Therese Smyack,01/25/2024,02/27/2024,,,,,,,Closed -,,95,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00203,,,,,"325 Jeffery St, Boca Raton, 064347050200503","325 Jeffery St, Boca Raton, 064347050200503",Therese Smyack,01/25/2024,02/27/2024,,,,IPMC 302.8,-,,Closed -,In Violation,95,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00203,,,,,"325 Jeffery St, Boca Raton, 064347050200503","325 Jeffery St, Boca Raton, 064347050200503",Therese Smyack,01/25/2024,02/27/2024,,,,,MOTOR VEHICLES,,Closed -,,95,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00203,,,,,"325 Jeffery St, Boca Raton, 064347050200503","325 Jeffery St, Boca Raton, 064347050200503",Therese Smyack,01/25/2024,02/27/2024,,,,,,VEHCILE JACKED AND PLACED ON TIRES ON DRIVE.,Closed -,,95,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00204,Municipal Code Enforcement IPMC 302.1 - SANITATION. ALL EXTERIOR PROPERTY,Closed - Resolved In Violation,01/25/2024,R1E 02/01/2024,"5890 Nottingham Rd, Boca Raton, FL 33487 064347050200400 11 $0.00","5890 Nottingham Rd, Boca Raton, FL 33487 064347050200400 11 $0.00",Therese Smyack,01/25/2024,02/01/2024,,,,,,,Closed - Resolved In Violation,,100,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00204,,,,,"5890 Nottingham Rd, Boca Raton, FL 33487 064347050200400 11 $0.00","5890 Nottingham Rd, Boca Raton, FL 33487 064347050200400 11 $0.00",Therese Smyack,01/25/2024,02/01/2024,,,,SEC. 10,-118(1),,Closed - Resolved In Violation,In Violation,100,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
