0,1,2,3,4,chunk_id,source_file,city
24-000590,"General Prohibitions (sidewalk, swale, etc.)",333 NE 29 Street,02/26/2024,Open,99,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000590,Storm shutters placement.,333 NE 29 Street,02/26/2024,Open,99,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000592,Fascia/borders/decorative bands/soffits.,813 NW 26 Street,02/26/2024,Closed,99,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000592,Driveways and other parking areas - Free of weeds,813 NW 26 Street,02/26/2024,Closed,99,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000611,Local Business Tax Receipts,316 NW 28 CT,02/27/2024,Open,99,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000590,Landscape maintenance (overgrowth and all other),333 NE 29 Street,02/27/2024,Open,99,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000602,Prohibited signs,2415 North Dixie HWY,02/27/2024,Closed,99,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000608,Local Business Tax Receipts,2850 North ANDREWS Avenue,02/27/2024,Closed,99,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000591,Residential bulk trash collection.,2731 NE 1 Terrace,02/27/2024,Closed,99,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000606,Local Business Tax Receipts,2031 WILTON Drive,02/27/2024,Closed,99,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000588,Sandwich Board Signs,2406 WILTON Drive,02/27/2024,Closed,99,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000587,Sandwich Board Signs,2410 WILTON Drive,02/27/2024,Closed,99,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000603,Residential bulk trash collection.,900 NW 26 Street,02/27/2024,Closed,104,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000604,Rec. vehicles/trailers,2457 NW 9 Terrace,02/27/2024,Closed,104,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000620,Trash/Recycle Receptacle Placement,48 NE 28 CT,02/28/2024,Closed,104,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000620,Residential bulk trash collection.,48 NE 28 CT,02/28/2024,Closed,104,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000625,Local Business Tax Receipts,400 NW 30 Court,02/29/2024,Open,104,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000625,Registration required. VRL,400 NW 30 Court,02/29/2024,Open,104,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000636,Running at large,235 NE 21 Street,03/01/2024,Open,104,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000636,Dangerous dogs. Part 1,235 NE 21 Street,03/01/2024,Open,104,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000636,Dangerous Dog Penalties.,235 NE 21 Street,03/01/2024,Open,104,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000636,Owners of Dangerous Dogs.,235 NE 21 Street,03/01/2024,Open,104,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000636,Control of Animals on Public Property,235 NE 21 Street,03/01/2024,Open,104,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000636,Nuisance of dogs or cats,235 NE 21 Street,03/01/2024,Open,104,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000636,Enforcement; fines for violation.,235 NE 21 Street,03/01/2024,Open,104,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000639,Landscape maintenance (overgrowth and all other),2819 NW 12 Avenue,03/03/2024,Closed,104,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000653,Landscape maintenance (overgrowth and all other),25 NE 26 Drive,03/04/2024,Closed,104,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000655,Landscape maintenance,308 NE 22 Street,03/04/2024,Closed,104,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000621,Building identification requirements,2625 NE 2 Avenue,03/04/2024,Closed,104,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000658,Outdoor Storage,1309 NE 23 Street,03/04/2024,Open,104,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000658,"Parking or storage of commercial vehicles, etc.",1309 NE 23 Street,03/04/2024,Open,104,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000658,Residential bulk trash collection.,1309 NE 23 Street,03/04/2024,Open,109,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000570,Required Permit Approvals - building permit,2717 NE 1 Avenue,03/04/2024,Open,109,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000374,Required Permit Approvals - building permit,2808 NE 10 Avenue,03/04/2024,Open,109,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000374,Drainage.,2808 NE 10 Avenue,03/04/2024,Open,109,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000374,Clear sight triangles,2808 NE 10 Avenue,03/04/2024,Open,109,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000374,"General Prohibitions (sidewalk, swale, etc.)",2808 NE 10 Avenue,03/04/2024,Open,109,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000374,Litter,2808 NE 10 Avenue,03/04/2024,Open,109,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000374,Landscape maintenance,2808 NE 10 Avenue,03/04/2024,Open,109,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000652,Boats/trailers,812 NE 22 Drive,03/04/2024,Closed,109,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000644,Noise - Amplified sound,1909 NE 26 DR,03/04/2024,Open,109,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
23-003741,"Fences, walls and hedges",235 NE 23 Street M204,03/04/2024,Open,109,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
23-003741,Feeding of wild animals prohibited,235 NE 23 Street M204,03/04/2024,Open,109,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000666,Trash/Recycle Receptacle Placement,500 NW 30 CT,03/05/2024,Closed,109,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000666,Storm shutters placement.,500 NW 30 CT,03/05/2024,Closed,109,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000668,Trash/Recycle Receptacle Placement,508 NW 30 CT,03/05/2024,Closed,109,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000667,Local Business Tax Receipts,1212 NE 26 Street,03/05/2024,Closed,109,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000667,Failure to obtain.,1212 NE 26 Street,03/05/2024,Closed,109,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000675,Local Business Tax Receipts,1904 NE 26 Drive #1-2,03/05/2024,Closed,109,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000675,Failure to obtain.,1904 NE 26 Drive #1-2,03/05/2024,Closed,109,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000670,Local Business Tax Receipts,1881 NE 26 Street 212,03/05/2024,Closed,114,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000670,Failure to obtain.,1881 NE 26 Street 212,03/05/2024,Closed,114,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000663,Trash/Recycle Receptacle Placement,316 NW 30 CT,03/05/2024,Closed,114,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000672,Local Business Tax Receipts,817-819 NE 22 Drive,03/05/2024,Closed,114,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000672,Failure to obtain.,817-819 NE 22 Drive,03/05/2024,Closed,114,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000673,Local Business Tax Receipts,2201 NE 15 Avenue,03/05/2024,Closed,114,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000673,Failure to obtain.,2201 NE 15 Avenue,03/05/2024,Closed,114,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000682,Local Business Tax Receipts,120 East OAKLAND PARK Boulevard 105-308,03/05/2024,Closed,114,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000682,Failure to obtain.,120 East OAKLAND PARK Boulevard 105-308,03/05/2024,Closed,114,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000669,Trash/Recycle Receptacle Placement,509 NW 30 CT,03/05/2024,Closed,114,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000665,Landscape maintenance (overgrowth and all other),408 NW 30 CT,03/05/2024,Closed,114,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000665,"General Prohibitions (sidewalk, swale, etc.)",408 NW 30 CT,03/05/2024,Closed,114,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000694,Driveways and other parking areas - Free of weeds,507 NE 24 Street,03/06/2024,Closed,114,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000694,Prohibited for certain purposes,507 NE 24 Street,03/06/2024,Closed,114,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000693,"General Prohibitions (sidewalk, swale, etc.)",400 NE 26 Drive,03/06/2024,Closed,114,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000693,"General Prohibitions (sidewalk, swale, etc.)",400 NE 26 Drive,03/06/2024,Closed,114,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000455,Residential bulk trash collection.,349 NE 29 Street,03/07/2024,Closed,114,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000707,Local Business Tax Receipts,2200-2292 WILTON Drive 2290,03/07/2024,Closed,114,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000707,Failure to obtain.,2200-2292 WILTON Drive 2290,03/07/2024,Closed,114,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000708,Local Business Tax Receipts,1920 NE 26 Drive,03/07/2024,Closed,119,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000708,Failure to obtain.,1920 NE 26 Drive,03/07/2024,Closed,119,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000709,Local Business Tax Receipts,1909-1913 NE 26 Street,03/07/2024,Closed,119,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000709,Failure to obtain.,1909-1913 NE 26 Street,03/07/2024,Closed,119,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000700,Required Permit Approvals - building permit,1409 NE 27 Drive,03/07/2024,Open,119,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000690,Code Out - No Violation/Misc./Referred/Unfounded,108 NE 26 Drive,03/07/2024,Closed,119,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000691,Residential bulk trash collection.,109 ALMAR Drive,03/07/2024,Open,119,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000714,Local Business Tax Receipts,1950 WILTON Drive 1952,03/08/2024,Closed,119,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000714,Failure to obtain.,1950 WILTON Drive 1952,03/08/2024,Closed,119,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000721,Local Business Tax Receipts,2525 NW 9 Terrace,03/08/2024,Closed,119,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000721,Failure to obtain.,2525 NW 9 Terrace,03/08/2024,Closed,119,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000718,Local Business Tax Receipts,600-602 NE 28 Street,03/08/2024,Closed,119,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000718,Failure to obtain.,600-602 NE 28 Street,03/08/2024,Closed,119,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000728,Local Business Tax Receipts,2000 North ANDREWS Avenue BLDG D,03/08/2024,Closed,119,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000728,Failure to obtain.,2000 North ANDREWS Avenue BLDG D,03/08/2024,Closed,119,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000716,Local Business Tax Receipts,2501-2519 North ANDREWS Avenue 2507,03/08/2024,Closed,119,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000716,Failure to obtain.,2501-2519 North ANDREWS Avenue 2507,03/08/2024,Closed,119,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000727,Local Business Tax Receipts,2300 NE 9 Avenue,03/08/2024,Closed,119,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000727,Failure to obtain.,2300 NE 9 Avenue,03/08/2024,Closed,119,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000730,Local Business Tax Receipts,2448-2454 NE 13 Avenue 2450,03/08/2024,Closed,124,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000730,Failure to obtain.,2448-2454 NE 13 Avenue 2450,03/08/2024,Closed,124,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000724,Local Business Tax Receipts,2727 North ANDREWS Avenue,03/08/2024,Closed,124,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000724,Failure to obtain.,2727 North ANDREWS Avenue,03/08/2024,Closed,124,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000725,Local Business Tax Receipts,2905 NE 6 Avenue 2917,03/08/2024,Closed,124,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000725,Failure to obtain.,2905 NE 6 Avenue 2917,03/08/2024,Closed,124,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000726,Local Business Tax Receipts,813-815 NE 22 Drive # 1-2,03/08/2024,Closed,124,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000726,Failure to obtain.,813-815 NE 22 Drive # 1-2,03/08/2024,Closed,124,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000719,Local Business Tax Receipts,120 East OAKLAND PARK Boulevard 207,03/08/2024,Closed,124,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000719,Failure to obtain.,120 East OAKLAND PARK Boulevard 207,03/08/2024,Closed,124,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000715,Local Business Tax Receipts,2702-2704 NE 6 LN #1-2,03/08/2024,Closed,124,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000715,Failure to obtain.,2702-2704 NE 6 LN #1-2,03/08/2024,Closed,124,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000731,Responsible party required. VRL,416 NE 29 Street,03/09/2024,Open,124,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000731,Parking requirements,416 NE 29 Street,03/09/2024,Open,124,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000731,Vehicle parked on a hard surface at VR,416 NE 29 Street,03/09/2024,Open,124,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000690,Maximum Occupancy,108 NE 26 Drive,03/10/2024,Open,124,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000690,Noise Control - Legislative findings.,108 NE 26 Drive,03/10/2024,Open,124,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000740,Required Permit Approvals - building permit,351 NE 19 Place,03/11/2024,Closed,124,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000735,Noise - Amplified sound,108 NE 26 Drive,03/11/2024,Open,124,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000736,Parking requirements,616 NW 21 Street,03/11/2024,Open,129,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000736,"Penalties, Offenses, Suspension and Revocation. VRL",616 NW 21 Street,03/11/2024,Open,129,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000736,Fines,616 NW 21 Street,03/11/2024,Open,129,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000736,"General Prohibitions (sidewalk, swale, etc.)",616 NW 21 Street,03/11/2024,Open,129,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000736,Noise - Disturbance,616 NW 21 Street,03/11/2024,Open,129,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000736,Noise - Amplified sound,616 NW 21 Street,03/11/2024,Open,129,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000736,Maintain trespass warnings,616 NW 21 Street,03/11/2024,Open,129,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000734,Outdoor Storage,2316 NE 6 Avenue,03/11/2024,Open,129,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000734,Trash/Recycle Receptacle Placement,2316 NE 6 Avenue,03/11/2024,Open,129,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000734,Exterior building condition,2316 NE 6 Avenue,03/11/2024,Open,129,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000734,Fascia/borders/decorative bands/soffits.,2316 NE 6 Avenue,03/11/2024,Open,129,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000734,Driveways and other parking areas - Free of weeds,2316 NE 6 Avenue,03/11/2024,Open,129,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000734,Landscape maintenance (overgrowth and all other),2316 NE 6 Avenue,03/11/2024,Open,129,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000767,Required Permit Approvals - building permit,600 NW 27 Street,03/12/2024,Open,129,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000760,Local Business Tax Receipts,2783 North Dixie HWY,03/12/2024,Open,129,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000760,Failure to obtain.,2783 North Dixie HWY,03/12/2024,Open,129,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000763,Local Business Tax Receipts,2228 Wilton Drive,03/12/2024,Open,129,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000763,Failure to obtain.,2228 Wilton Drive,03/12/2024,Open,129,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000750,Code Out - No Violation/Misc./Referred/Unfounded,412 NW 20 Street,03/12/2024,Closed,129,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000758,Residential bulk trash collection.,2617 NW 9 Avenue,03/12/2024,Closed,134,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000751,Code Out - No Violation/Misc./Referred/Unfounded,1901 North ANDREWS Avenue 213,03/12/2024,Closed,134,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000762,Required Permit Approvals - building permit,113 ALMAR Drive,03/12/2024,Open,134,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000762,Dumping litter prohibited.,113 ALMAR Drive,03/12/2024,Open,134,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000762,Litter,113 ALMAR Drive,03/12/2024,Open,134,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000757,Prohibited signs,1442 NE 26 Street,03/12/2024,Open,134,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000757,Prohibited signs,1442 NE 26 Street,03/12/2024,Open,134,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000756,Local Business Tax Receipts,2776 North DIXIE HWY,03/12/2024,Closed,134,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000756,Failure to obtain.,2776 North DIXIE HWY,03/12/2024,Closed,134,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000755,Code Out - No Violation/Misc./Referred/Unfounded,2809 NE 5th Terrace,03/12/2024,Open,134,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000776,Required Permit Approvals - building permit,2764 NE 15 Avenue,03/13/2024,Open,134,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000773,Local Business Tax Receipts,2605 North ANDREWS Avenue,03/13/2024,Open,134,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000773,Failure to obtain.,2605 North ANDREWS Avenue,03/13/2024,Open,134,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000779,Required Permit Approvals - building permit,1517 NE 26 Street,03/13/2024,Open,134,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000771,Local Business Tax Receipts,2601 North DIXIE HWY,03/13/2024,Open,134,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000771,Failure to obtain.,2601 North DIXIE HWY,03/13/2024,Open,134,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000736,Receptacle placement and times,616 NW 21 Street,03/13/2024,Open,134,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000736,Trash/Recycle Receptacle Placement,616 NW 21 Street,03/13/2024,Open,134,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000789,Local Business Tax Receipts,2312 WILTON Drive 28,03/13/2024,Closed,134,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000789,Failure to obtain.,2312 WILTON Drive 28,03/13/2024,Closed,139,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000782,Local Business Tax Receipts,2654 North ANDREWS Avenue,03/13/2024,Closed,139,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000782,Failure to obtain.,2654 North ANDREWS Avenue,03/13/2024,Closed,139,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000788,Annual inspection and licensing of properties with RRL,721 NW 29 CT,03/13/2024,Open,139,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000788,Running at large,721 NW 29 CT,03/13/2024,Open,139,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000788,Owners of Dangerous Dogs.,721 NW 29 CT,03/13/2024,Open,139,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000788,Control of Animals on Public Property,721 NW 29 CT,03/13/2024,Open,139,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000780,Local Business Tax Receipts,2254 Wilton Drive,03/13/2024,Open,139,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000780,Failure to obtain.,2254 Wilton Drive,03/13/2024,Open,139,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000777,Required Permit Approvals - building permit,2208 NE 18 Avenue,03/13/2024,Open,139,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000785,Landscape maintenance (overgrowth and all other),707 NW 26 Street,03/13/2024,Closed,139,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000774,"Parking or storage of commercial vehicles, etc.",2725 NE 14 AVE,03/13/2024,Open,139,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000797,Local Business Tax Receipts,2890 North ANDREWS Avenue,03/13/2024,Open,139,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000797,Failure to obtain.,2890 North ANDREWS Avenue,03/13/2024,Open,139,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000787,"General Prohibitions (sidewalk, swale, etc.)",2513 NW 8 AVE,03/13/2024,Open,139,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000787,Exterior building condition,2513 NW 8 AVE,03/13/2024,Open,139,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000787,Fascia/borders/decorative bands/soffits.,2513 NW 8 AVE,03/13/2024,Open,139,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000787,Parking areas - Potholes,2513 NW 8 AVE,03/13/2024,Open,139,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000781,Local Business Tax Receipts,2701-2713 North ANDREWS Avenue 2707,03/13/2024,Open,139,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000781,Failure to obtain.,2701-2713 North ANDREWS Avenue 2707,03/13/2024,Open,144,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000783,Local Business Tax Receipts,2201 North DIXIE HWY,03/13/2024,Closed,144,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000783,Failure to obtain.,2201 North DIXIE HWY,03/13/2024,Closed,144,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000775,Local Business Tax Receipts,2416 North ANDREWS Avenue,03/13/2024,Open,144,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000775,Failure to obtain.,2416 North ANDREWS Avenue,03/13/2024,Open,144,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000784,Parking areas - Potholes,608 NW 26 ST,03/13/2024,Open,144,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000784,Landscape maintenance (overgrowth and all other),608 NW 26 ST,03/13/2024,Open,144,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000800,Required Permit Approvals - building permit,417 NE 27 Drive,03/13/2024,Open,144,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000816,Local Business Tax Receipts,2217 Wilton Drive,03/14/2024,Open,144,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000816,Failure to obtain.,2217 Wilton Drive,03/14/2024,Open,144,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000817,Local Business Tax Receipts,2213 North Dixie HWY,03/14/2024,Closed,144,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000817,Failure to obtain.,2213 North Dixie HWY,03/14/2024,Closed,144,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000807,Trash/Recycle Receptacle Placement,1408 NE 23 Street,03/14/2024,Closed,144,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000809,Local Business Tax Receipts,2031D WILTON Drive BURGERS AND BEERS,03/14/2024,Closed,144,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000809,Failure to obtain.,2031D WILTON Drive BURGERS AND BEERS,03/14/2024,Closed,144,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000805,Receptacle placement and times,1420 NE 23 Street,03/14/2024,Open,144,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000804,Local Business Tax Receipts,2654 North ANDREWS Avenue,03/14/2024,Closed,144,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000804,Failure to obtain.,2654 North ANDREWS Avenue,03/14/2024,Closed,144,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000806,Local Business Tax Receipts,2410 North Dixie HWY,03/14/2024,Open,144,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000806,Failure to obtain.,2410 North Dixie HWY,03/14/2024,Open,149,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000813,Local Business Tax Receipts,513 NE 21 CT 2186 WILTON DR,03/14/2024,Open,149,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000813,Failure to obtain.,513 NE 21 CT 2186 WILTON DR,03/14/2024,Open,149,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000802,Local Business Tax Receipts,2312 WILTON Drive,03/14/2024,Open,149,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000802,Failure to obtain.,2312 WILTON Drive,03/14/2024,Open,149,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000808,Trash/Recycle Receptacle Placement,1404 NE 23 Street,03/14/2024,Closed,149,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
